序号,文献标题,摘要（前100字符）,处理时间,model_returned,response_id,latency_s,分类结果,分类理由,软件使用情况,应用领域,应用场景
497,"Transfer Accuracy in Digital Indirect Bonding: A Methodological Umbrella Review of Definitions, Measurement Frameworks, and Evidence Synthesis.","Transfer accuracy is widely used to evaluate orthodontic indirect bonding workflows, particularly in",2026-09-10 20:44:10,deepseek-flash,3ee22ee6-a3fa-476a-bd05-b1d7f4c5ce5c,0.73,exclude,"标题明确为""umbrella review""（伞形综述），属于综述类文献，不符合纳入标准中""原创研究论文、技术说明、病例报告""的文献类型要求。",无,无,无
498,Soft Tissue Response and Determination of Underlying Risk Drivers for Recession and Mucositis after AMSJI Implantation in the Maxilla.,PURPOSE: To evaluate the soft tissue response to the placement of additively manufactured subperiost,2026-09-10 20:44:10,deepseek-flash,a7788b49-55b8-450c-9224-d0adefd3aedc,0.82,unsure,"该文献属于口腔医学（颌面外科/种植）范畴，为原创临床研究，但摘要未提及是否使用了任何3D软件（非牙科专用或牙科专用），无法判断是否符合""使用非牙科专用3D软件""这一核心概念。",无,无,无
500,"The preparation, properties, and applications of polyphenol hydrogels for the treatment of oral diseases: A comprehensive overview.","In recent years, polyphenol hydrogels (PHs) have shown broad application prospects in oral disease t",2026-09-10 20:44:11,deepseek-flash,2c914980-af1c-426a-9833-0e885051d106,0.66,exclude,"标题明确标注为""comprehensive overview""，摘要中明确表述为""systematically reviews""，属于综述类文献，不符合原创研究论文的纳入标准。",无,无,无
494,Mesenchymal stromal cells-loaded 3D radially aligned composite scaffold with potentiated paracrine signaling for sequential bone regeneration.,Critical-sized bone defects remain a major clinical challenge because they lack the intrinsic capaci,2026-09-10 20:44:11,deepseek-flash,598dfa14-3bc5-4e96-937c-0dfdc9068724,1.53,exclude,该文献为骨组织工程/生物材料研究，聚焦于颅骨缺损修复的支架材料与间充质基质细胞，未涉及口腔医学临床实践或研究，且摘要未显示使用任何3D软件进行数据处理、分析或建模。,无,无,无
499,Can monolithic zirconia frameworks in implant-supported cross-arch prostheses deliver reliable long-term outcomes?,DESIGN: A retrospective cohort study assessing the mid-to-long-term outcomes and risk factors affect,2026-09-10 20:44:11,deepseek-flash,a4783004-8b7d-40e7-847c-0144d3da84f2,1.24,exclude,该文献为对既有研究的评论/评述（DESIGN、COHORT SELECTION等结构化摘要格式表明其为对某项研究的评论性文章，而非原创研究），属于非原创文献类型，不符合纳入标准。,无,无,无
503,Four-dimensional imaging in teleorthodontics - analysis of accuracy in patients with dentofacial deformities compared with controls.,BACKGROUND: Teleorthodontics may offer benefits to both patients and providers in terms of accessibi,2026-09-10 20:44:11,deepseek-flash,4ff38040-9cbf-4c16-a775-4176a7a43d81,0.93,unsure,"该研究属于口腔正畸领域，涉及4D面部动态成像与3D数据处理分析，但摘要未明确说明是否使用了非牙科专用3D软件（仅提及Intel RealSense D415硬件及""tracking software""），无法判断是否符合""非牙科专用3D软件""这一核心概念，需全文复核。",无,无,无
501,Mechanical Performance and Fracture Behavior of Fixed Dental Prostheses Under Bending Loads: An In Vitro Comparative Study.,Aim: Fixed dental prostheses (FDPs) are increasingly fabricated from high-strength ceramic materials,2026-09-10 20:44:11,deepseek-flash,165e7bbd-e8c8-4ac4-ba03-c27c44ef73f1,1.26,unsure,该研究属于口腔修复学领域的体外原创研究，但摘要仅提及CAD/CAM制作，未说明具体使用的软件，无法判断是否使用了非牙科专用3D软件，故需进入全文复核。,无,无,无
502,Investigation of Different Miniscrew Head Designs by Finite Element Analysis.,OBJECTIVE: To determine the optimum miniscrew head design in orthodontic treatments for primary stab,2026-09-10 20:44:11,deepseek-flash,180da803-aa1b-4465-a816-f25fe7e7316d,1.28,include,该研究属于口腔正畸领域，明确使用非牙科专用3D软件SolidWorks进行微螺钉三维建模，并采用有限元分析，符合纳入标准。,SolidWorks（通用计算机辅助设计软件），用于微螺钉三维建模,口腔正畸（正畸支抗微螺钉）,微螺钉头部设计的有限元应力分析，评估初期稳定性
504,Piezoelectricity Promotes 3D-Printed BTO/β-TCP Composite Scaffolds with Excellent Osteogenic Performance.,Piezoelectricity is reported to be able to promote bone scaffolds with excellent osteogenic performa,2026-09-10 20:44:11,deepseek-flash,0dda3f64-eebe-49e5-9671-0a31ce0eb7fd,1.09,exclude,该研究聚焦于骨植入物（骨组织工程）的3D打印支架，属于骨科/生物材料领域，与口腔医学无明确关联，且未涉及口腔临床实践或研究。,无,无,无
505,Mechanical and Time-Dependent Stability of K18-IBOA-Modified 3D-Printed Denture Base Resins.,The incorporation of antimicrobial additives into 3D-printed denture base resins is a promising stra,2026-09-10 20:44:12,deepseek-flash,c9819dd5-9c6f-4280-9539-aae4b73f48a2,1.15,unsure,该文献属于口腔医学（义齿基托树脂）范畴，文献类型为原创研究，但摘要未提及是否使用了非牙科专用3D软件，无法明确判断，需进入全文复核。,无,无,无
507,Facial asymmetry in syndromic craniosynostosis patients undergoing midface surgery compared to a large general population.,This study aimed to assess mean facial asymmetry (MFA) before and after midface surgery (Le Fort III,2026-09-10 20:44:12,deepseek-flash,3bd4b09f-e534-4957-9fda-7037c55c2737,1.12,unsure,该研究属于口腔颌面外科范畴，涉及3D网格数据的处理与分析，但摘要未明确说明所使用的3D软件是否为非牙科专用软件，信息不足，无法明确判断。,无,无,无
509,Profiling Gingival Inflammation in a 3D Oral Tissue Model Reveals Early Features of Disease Progression.,"Gingival health depends on a balanced interplay among the gingival epithelium, immune system, and or",2026-09-10 20:44:12,deepseek-flash,d4c75680-bcfd-40d6-8c46-620d4ef15d99,0.91,exclude,该文献为体外口腔组织模型（OTM）研究，摘要未提及任何3D软件或3D数据处理、分析或建模，属于基础实验研究而非3D软件应用研究。,无,无,无
506,Tissue-engineered Maxillofacial Skeletal Defect Reconstruction by 3D Printed Beta-tricalcium phosphate Scaffold Tethered with Growth Factors and Fibrin Glue Implanted Autologous Bone Marrow-Derived Mesenchymal Stem Cells.,The study aimed to investigate whether a 3D printed beta-tricalcium phosphate (β-TCP) scaffold tethe,2026-09-10 20:44:12,deepseek-flash,c43f898a-dc1a-4be8-a2fb-346c63507556,1.63,unsure,该文献属于口腔颌面外科骨缺损重建范畴，但摘要未提及是否使用了非牙科专用3D软件（仅提及3D打印支架），信息不足，无法明确判断。,无,无,无
508,Effect of heat-treatment duration on accuracy of castable resin patterns for denture frameworks fabricated by digital light processing in the vacuum-sealed method: An in vitro study.,STATEMENT OF PROBLEM: The combined application of the vacuum-sealing method and heat treatment has b,2026-09-10 20:44:12,deepseek-flash,5602ed79-5367-4cbb-b1c7-6e7221fdff47,1.23,unsure,该研究属于口腔修复领域（义齿支架），涉及3D打印及数字化扫描数据处理，但摘要未明确说明使用了何种软件进行设计或分析，无法判断是否使用了非牙科专用3D软件。,无,无,无
513,"""Smart"" Nerves Sprout and Assemble in an Extracellular Matrix-Based 3D Nerve-in-a-Chip Microfluidic Model.",Controlling directional neurite outgrowth and Schwann cell (SC) migration remains critical for nerve,2026-09-10 20:44:13,deepseek-flash,33d08410-d662-4493-8a7c-fca62ca2a5a5,0.99,exclude,该文献研究周围神经再生机制，属于神经科学/组织工程范畴，与口腔医学无关，不符合纳入标准中的PCC框架。,无,无,无
510,Digital Accuracy of Closed-Tray Implant Impressions: Influence of Polyvinyl Siloxane Viscosity and Subgingival Posterior Implant Angulation.,Objectives: To assess the impact of PVS impression material viscosity and implant angulation on the ,2026-09-10 20:44:13,deepseek-flash,85257591-d800-400f-b250-bcde8bdb7389,1.26,include,该研究属于口腔种植学范畴，摘要明确提及使用逆向工程软件Geomagic Control X进行STL文件处理和三维偏差分析，属于非牙科专用3D软件，文献类型为原创研究，符合纳入标准。,Geomagic Control X（逆向工程软件），用于处理和分析扫描获得的STL文件，通过叠加和最佳拟合算法计算参考模型与测试模型之间的三维偏差（RMS）。,口腔种植学（种植修复）。,评估闭口式种植印模的三维精度，分析PVS印模材料粘度和种植体角度对种植体模型精度的影响。
511,The effect of framework fabrication technique on the fit accuracy of full arch screw retained implant supported prostheses.,PURPOSE: The purpose of this study was to compare the accuracy of fit of Co-Cr full arch screw-retai,2026-09-10 20:44:13,deepseek-flash,dee476c1-af72-4083-b520-fc78bb249743,1.28,unsure,该文献属于口腔种植修复领域，涉及框架制作技术（铸造、铣削、增材制造）的精度比较，但摘要未提及是否使用了非牙科专用3D软件（如用于AM数据处理或偏差分析的软件），信息不足无法明确判断。,无,无,无
514,Degradation-tunable coating with sustained silver release for spinal implants to prevent postoperative infections.,Irreducible atlantoaxial dislocation is a challenging condition for spine surgeons and carries a par,2026-09-10 20:44:13,deepseek-flash,49e3ca21-0fc4-4a27-947e-160714b51af6,0.96,exclude,该文献研究脊柱植入物（寰枢椎融合器）的抗菌涂层，属于脊柱外科/骨科领域，与口腔医学无关。,无,无,无
512,Stain color translation of multi-domain OSCC histopathology images using attention gated cGAN.,Oral Squamous Cell Carcinoma (OSCC) is the most prevalent type of oral cancer across the globe. Hist,2026-09-10 20:44:13,deepseek-flash,ce6f9b61-6cf3-4666-8d9d-e268cffb1c9d,1.59,exclude,"该文献为口腔鳞状细胞癌组织病理图像的染色颜色转换研究，属于图像处理/计算机辅助诊断领域，摘要中未涉及任何3D软件或3D数据处理、建模，明确不符合""非牙科专用3D软件""这一核心概念。",无,无,无
516,The Esthetic Biological Contour (EBC) Concept 2.0: How to Manage Each Zone of the Implant Restoration Emergence Profile.,OBJECTIVE: Dental implants are at a biological disadvantage compared to natural teeth due to differe,2026-09-10 20:44:13,deepseek-flash,fb25ccb5-2904-4a5e-818f-24eac0067764,0.89,unsure,"该文献属于口腔种植修复领域，主题与种植体修复体穿龈轮廓设计相关，但摘要未提及是否使用任何3D软件，无法判断是否符合""使用非牙科专用3D软件""这一核心纳入标准，需进入全文复核。",无,无,无
515,Accuracy of Impression Techniques with Maxillary Angled Implants Using Trays and Multifunctional Guides.,PURPOSE: The purpose of this study was to evaluate in vitro the accuracy of different splinting tech,2026-09-10 20:44:13,deepseek-flash,d85f24fa-4aaf-42ef-b758-f7e52a6e1e10,1.11,unsure,该研究属于口腔种植学范畴，涉及印模精度评估，但摘要未明确说明使用了何种3D软件进行扫描数据分析，无法判断是否使用了非牙科专用3D软件，需进入全文复核。,无,无,无
517,Pulse-gated noncontrast thoracic magnetic resonance angiography for acute aortic dissection with transient ischemic attack: A case report.,Aortic dissection is a rare cause of an acute ischemic stroke or transient ischemic attack (TIA). Ao,2026-09-10 20:44:13,deepseek-flash,00f7ced8-cf61-4e21-87c1-8df24bd62131,1.08,exclude,该文献为急性主动脉夹层伴短暂性脑缺血发作的病例报告，属于心血管/神经科领域，与口腔医学无关。,无,无,无
520,Use of continuous glucose monitoring to stratify individuals without diabetes.,BACKGROUND: Early detection of metabolic dysfunction before diabetes onset remains a critical challe,2026-09-10 20:44:14,deepseek-flash,fe9acd21-db4f-4944-a774-0dd23606555a,0.85,exclude,该文献研究连续血糖监测与代谢功能障碍，属于内分泌/预防医学领域，与口腔医学无关。,无,无,无
519,Performance of Rigid and Soft Transfer Templates Using Viscous and Fluid Resin-Based Composites in the Attachment Bonding Process of Clear Aligners.,OBJECTIVES: The study aims at assessing the accuracy of the process of attachment bonding in aligner,2026-09-10 20:44:14,deepseek-flash,af194bff-5f23-43b6-bced-a6b7562693d8,1.02,unsure,该研究属于口腔正畸领域，涉及3D激光扫描与数字模型比较，但摘要未明确说明使用了何种3D处理软件，无法判断是否使用了非牙科专用3D软件，故需进入全文复核。,无,无,无
