序号,文献标题,摘要（前100字符）,处理时间,model_returned,response_id,latency_s,分类结果,分类理由,软件使用情况,应用领域,应用场景
702,Deep convolutional neural network algorithm for the automatic segmentation of oral potentially malignant disorders and oral cancers,This study aimed to develop an algorithm to automatically segment the oral potentially malignant dis,2026-09-10 20:31:54,deepseek-flash,b0085ed4-7a68-43eb-83ed-6a3b2ec558ac,1.27,exclude,该研究仅使用深度学习算法（U-Net）对口腔图像进行分割，未涉及任何3D软件或3D数据处理，且摘要明确提及需要更好的2D和3D成像标准化，表明当前研究基于2D图像。,无,无,无
706,Preliminary clinical evaluation of traditional and a new digital PEEK occlusal splints for the management of sleep bruxism,Objective To compare the manual time and preliminary clinical effects between the digital manufactur,2026-09-10 20:31:54,deepseek-flash,cf5f7468-49b0-47c9-9db1-801adb4fe4d0,0.96,unsure,该文献属于口腔医学范畴（睡眠磨牙症的咬合垫治疗），但摘要仅提及CAD/CAM，未明确说明是否使用了非牙科专用3D软件，信息不足，无法判断是否符合Concept标准。,无,无,无
705,A Multi-Task Learning V-Net Model for Working Length Prediction in Volumetric Dental Cone Beam Computed Tomography Images,The prevalence of pulpal and periapical diseases exceeds 50% in the general population. Root canal t,2026-09-10 20:31:54,deepseek-flash,1c287c9c-651e-4b35-9420-10173ded14bd,1.06,unsure,该文献属于口腔医学（牙体牙髓/根管治疗）范畴，涉及CBCT三维图像处理与建模，但摘要未明确说明是否使用了非牙科专用3D软件（如仅提及V-net深度学习模型，未提及具体软件工具），信息不足无法判断。,无,无,无
708,Designing a complete-arch digital trial tooth arrangement for completely edentulous patients by using an open-source CAD software program: A dental technique,A method for creating a complete-arch digital trial tooth arrangement for completely edentulous pati,2026-09-10 20:31:55,deepseek-flash,6a0f2773-cc20-4387-b6b4-16d6643740ae,1.07,include,该文献为牙科技术说明，描述了使用免费开源3D建模软件为无牙颌患者设计全牙弓数字化试排牙，属于口腔修复学范畴，符合纳入标准。,开源CAD软件（free 3D modeling software program），用于设计全牙弓数字化试排牙,口腔修复学（无牙颌患者修复）,全牙弓数字化试排牙设计、诊断性修复体及种植体支持临时修复体的制作
707,Comparing Direct Measurements and Three-Dimensional (3D) Scans for Evaluating Facial Soft Tissue,The inspection of patients' soft tissues and the effects of various dental procedures on their facia,2026-09-10 20:31:55,deepseek-flash,9a4180c3-02d6-4d2e-b703-8129cb41bf91,1.32,unsure,该研究属于口腔医学范畴（评估牙科治疗对颌面软组织的影响），但摘要仅提及使用低成本3D扫描仪及ICP算法，未明确说明是否使用了非牙科专用3D软件，信息不足无法判断。,无,无,无
704,Different biomechanical effects of clear aligners in closing maxillary and mandibular extraction spaces: Finite element analysis,"Introduction: Compared with fixed treatments, clear aligners (CAs) have the advantages of comfort, e",2026-09-10 20:31:55,deepseek-flash,cdc805b7-d4b9-47a7-a70f-cf5562a1bc89,1.68,unsure,"该文献属于口腔正畸领域，涉及3D建模与有限元分析，但摘要仅笼统提及""several 3D modeling-related software""，未明确说明是否使用了非牙科专用3D软件（如ANSYS、ABAQUS等有限元软件），信息不足无法判断。",无,无,无
711,Digital three-dimensional assessment of free gingival graft remodeling over 12 months,Objective: To digitally evaluate the three-dimensional (3D) remodelling of FGG used to treat RT2 gin,2026-09-10 20:31:55,deepseek-flash,f3d7f62c-3ca6-4a15-9af8-50d690ab8152,0.78,unsure,"该研究属于口腔医学（牙周软组织移植）范畴，采用数字化3D评估方法，但摘要仅提及""digital software""而未明确软件名称，无法判断是否使用了非牙科专用3D软件，需全文复核。",无,无,无
709,Dimensional Accuracy of Different Three-Dimensional Printing Models as a Function of Varying the Printing Parameters,"Even in digital workflows, models are required for fitting during the fabrication of dental prosthes",2026-09-10 20:31:55,deepseek-flash,75a35cb7-968c-4d24-ae92-7747e5ce4e31,1.34,include,该研究属于口腔修复领域，评估3D打印模型的尺寸精度，并明确使用了非牙科专用3D分析软件GOM Inspect Professional进行数字化扫描数据分析，符合纳入标准。,GOM Inspect Professional 2021（通用型3D检测/分析软件，用于数字化扫描数据的尺寸精度评估与偏差分析）,口腔修复学（义齿制作中的模型精度评估）,评估不同3D打印参数（打印机类型、摆放位置、排列方向、实心/空心、支撑结构）对牙科模型尺寸精度的影响
712,Top-down design and fabrication with digital technology of removable partial dentures incorporating custom abutments: A dental technique,A novel design of removable partial dentures (RPDs) is described wherein custom abutments are incorp,2026-09-10 20:31:55,deepseek-flash,c2a92d52-473e-46fa-a1c8-362bcc7579c4,1.05,unsure,"该文献属于口腔修复学领域的原创技术说明，但摘要仅笼统提及""CAD software program""，未明确说明是否为非牙科专用3D软件，无法据此判断是否符合Concept标准。",无,无,无
710,Modeling fracture in multilayered teeth using the finite volume-based phase field method,"The present work, utilizing the finite volume-based phase field method (FV-based PFM), aims to inves",2026-09-10 20:31:55,deepseek-flash,f9ed0206-b7b1-4c12-90f6-7f3beb09980c,1.54,include,该研究属于口腔医学（牙体牙髓/修复）范畴，使用基于有限体积的相场法（FV-based PFM）对牙齿骨折进行数值模拟，属于非牙科专用3D建模/仿真方法，文献类型为原创研究，符合纳入标准。,有限体积相场法（FV-based PFM）数值仿真框架，用于重建CBCT扫描并构建牙齿2D/3D模型进行骨折模拟,口腔医学（牙体牙髓、修复）,牙齿骨折的起始与扩展模拟、牙尖角度与裂隙形态对力学性能影响分析、牙冠修复设计与咬合调整优化
713,Influence of molding angle on the trueness and defects of removable partial denture frameworks fabricated by selective laser melting,Purpose: To examine the effect of molding angle on the trueness and defects associated with removabl,2026-09-10 20:31:56,deepseek-flash,632d632d-c684-4e66-898a-9e4376d7f56b,1.16,unsure,该文献属于口腔修复（可摘局部义齿）领域，涉及3D数据采集、CAD设计及3D检测软件叠加分析，但摘要未明确说明所用CAD/CAM或3D检测软件是否为非牙科专用软件，无法据此排除或确认。,无,无,无
714,Spatiotemporal transcriptomic maps of whole mouse embryos at the onset of organogenesis,Spatiotemporal orchestration of gene expression is required for proper embryonic development. The us,2026-09-10 20:31:56,deepseek-flash,2325b5a8-8003-4563-8476-3f3b3f7ded3a,0.96,exclude,该文献研究小鼠胚胎发育的空间转录组图谱，属于发育生物学/胚胎学领域，与口腔医学无关。,无,无,无
716,Shape-adaptive magnetic field-assisted batch polishing of three-dimensional surfaces,The increasing demand of the superfinished three-dimensional (3D) surfaces has stimulated the develo,2026-09-10 20:31:56,deepseek-flash,4130cbd4-850d-4df7-ac3d-dd0105a012e9,1.25,exclude,该文献为精密抛光工程领域的方法学研究，仅在结尾提及潜在应用（如牙冠）作为展望，并非口腔医学的临床实践或研究，与口腔医学无关。,无,无,无
717,AI-driven automation of occlusal surface design in digital prosthodontics: a clinically validated workflow,Background Automation and artificial intelligence (AI) are increasingly applied to digital dentistry,2026-09-10 20:31:56,deepseek-flash,e3eb080f-0d4a-4348-969d-bb175a6054df,1.29,unsure,该文献属于口腔修复学范畴，涉及数字化修复工作流程，但摘要未明确提及是否使用了非牙科专用3D软件（如通用3D建模或AI框架），无法据此排除其可能性，需进入全文复核确认。,无,无,无
718,A digital workflow for fabrication of a 3D-printed definitive obturator prosthesis and a preliminary evaluation of its clinical adaptation: A randomized self-controlled study,Purpose: This study aimed to develop a novel and efficient digital workflow for designing and manufa,2026-09-10 20:31:56,deepseek-flash,fe782cdb-35f5-444e-a99d-bffa0a4a61c6,1.22,unsure,"该文献属于口腔颌面修复领域的原创随机对照研究，符合人群与文献类型要求；但摘要仅提及""multiple dental design software programs""，未明确说明是否使用了非牙科专用3D软件，信息不足，无法排除其使用通用3D软件的可能性。",无,无,无
721,Guided Surgery with 3D Printed Device: A Case Report,Dental surgeons need in-depth knowledge of the bone tissue status and gingival morphology of atrophi,2026-09-10 20:31:57,deepseek-flash,75ede19d-efc2-4139-a00e-7a6ff7cbfcfe,1.01,unsure,"该文献属于口腔种植领域的病例报告，涉及术前虚拟规划与3D打印手术导板，但摘要仅提及""ImplantViewer""软件，未明确其是否为非牙科专用3D软件，信息不足以判断是否符合Concept标准。",无,无,无
715,Evaluation of Removable Partial Denture Metal Frameworks Produced by Digital Methods-A Systematic Review,(1) Introduction: This review aimed to synthesize the significant literature addressing digital tech,2026-09-10 20:31:57,deepseek-flash,de1ba2b9-44a1-4505-9fe2-fa01dade2ba1,1.82,exclude,标题和摘要明确表明这是一篇系统综述（Systematic Review），属于非原创研究类型，不符合纳入标准中的文献类型要求。,无,无,无
722,Estimation of coronary artery movement using a non-rigid registration with global-local structure preservation,"Background: At present, coronary artery disease (CAD) is the leading cause of death worldwide. Many ",2026-09-10 20:31:57,deepseek-flash,e430ddb7-535e-44c3-90b0-1d2cc77a48ae,1.1,exclude,该文献研究冠状动脉运动，属于心血管领域，与口腔医学无关，明确不符合纳入标准中的口腔医学范畴要求。,无,无,无
719,Optimization of Digital Light Processing Three-Dimensional Printing of the Removable Partial Denture Frameworks; The Role of Build Angle and Support Structure Diameter,The optimal three-dimensional (3D) printing parameters of removable partial denture (RPD) frameworks,2026-09-10 20:31:57,deepseek-flash,6c1ced68-9569-4ef2-9a76-0c9faeaf424c,1.63,include,该研究属于口腔修复学领域，使用非牙科专用3D软件Geomagic Control X进行3D扫描数据的计量分析，符合纳入标准。,Geomagic Control X（3D Systems）——用于3D扫描数据的计量比较与分析,口腔修复学（可摘局部义齿支架）,评估DLP 3D打印可摘局部义齿支架在不同构建角度和支持结构直径下的精度、打印时间与材料消耗
725,Development of multi-physics calculation method in lead cooled fast reactor code system MOSASAUR,A full-core three-dimensional multi-physics calculation method was researched based on the Lead cool,2026-09-10 20:31:57,deepseek-flash,163e6b4b-b53b-46b5-b74b-4680fcd91927,0.69,exclude,该文献研究铅冷快堆（LFR）的多物理场计算方法，属于核反应堆工程领域，与口腔医学完全无关。,无,无,无
